YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W04,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,COMBA.1,8932664
2021-W04,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,COMBA.4-5,8932664
2021-W04,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,AZ,8932664
2021-W04,AT,502105,0,0,10866,,3443,0,0,0,0,AT,Age80+,COM,8932664
2021-W04,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,VLA,8932664
2021-W04,AT,502105,0,0,0,,0,0,0,0,10,AT,Age80+,UNK,8932664
2021-W04,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,MODBA.1,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,JANSS,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.4-5,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,UNK,8932664
2021-W04,AT,1543886,0,0,1,,0,0,0,0,0,AT,Age<18,MOD,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.1,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,NVXD,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,AZ,8932664
2021-W04,AT,1543886,0,0,8,,22,0,0,0,0,AT,Age<18,COM,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,VLA,8932664
2021-W04,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,MODBA.1,8932664
2021-W05,AT,7388778,28800,0,1738,,5,0,0,0,0,AT,ALL,MOD,8932664
2021-W05,AT,7388778,66690,0,16954,,79805,17,0,0,0,AT,ALL,COM,8932664
2021-W05,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,JANSS,8932664
2021-W05,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,NVXD,8932664
2021-W05,AT,7388778,0,0,0,,2,0,0,0,0,AT,ALL,COMBA.1,8932664
2021-W05,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,VLA,8932664
2021-W05,AT,7388778,0,0,0,,0,0,0,0,82,AT,ALL,UNK,8932664
2021-W05,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,MODBA.1,8932664
2021-W05,AT,7388778,36000,0,0,,0,0,0,0,0,AT,ALL,AZ,8932664
2021-W05,AT,7388778,0,0,0,,1,0,0,0,0,AT,ALL,COMBA.4-5,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.1,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,UNK,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MODBA.1,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,AZ,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,JANSS,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,VLA,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,NVXD,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MOD,8932664
2021-W05,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COM,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,MOD,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,MODBA.1,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,VLA,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,UNK,8932664
2021-W05,AT,423433,0,0,2,,6,0,0,0,0,AT,Age10_14,COM,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,NVXD,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,JANSS,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,AZ,8932664
2021-W05,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.1,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,AZ,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,VLA,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,COMBA.1,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,UNK,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,NVXD,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,MOD,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,MODBA.1,8932664
2021-W05,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,JANSS,8932664
2021-W05,AT,258398,0,0,19,,56,0,0,0,0,AT,Age15_17,COM,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,VLA,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,MODBA.1,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,JANSS,8932664
2021-W05,AT,683584,0,0,19,,0,0,0,0,0,AT,Age18_24,MOD,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,1,AT,Age18_24,UNK,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,COMBA.1,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,COMBA.4-5,8932664
2021-W05,AT,683584,0,0,815,,2176,1,0,0,0,AT,Age18_24,COM,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,NVXD,8932664
2021-W05,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,AZ,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,JANSS,8932664
2021-W05,AT,3002329,0,0,0,,1,0,0,0,0,AT,Age25_49,COMBA.4-5,8932664
2021-W05,AT,3002329,0,0,6237,,24925,5,0,0,0,AT,Age25_49,COM,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,COMBA.1,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,12,AT,Age25_49,UNK,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,MODBA.1,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,AZ,8932664
2021-W05,AT,3002329,0,0,245,,2,0,0,0,0,AT,Age25_49,MOD,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,NVXD,8932664
2021-W05,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,VLA,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,JANSS,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,AZ,8932664
2021-W05,AT,1399348,0,0,4240,,17464,4,0,0,0,AT,Age50_59,COM,8932664
2021-W05,AT,1399348,0,0,0,,1,0,0,0,0,AT,Age50_59,COMBA.1,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,MODBA.1,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,VLA,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,COMBA.4-5,8932664
2021-W05,AT,1399348,0,0,145,,1,0,0,0,0,AT,Age50_59,MOD,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,NVXD,8932664
2021-W05,AT,1399348,0,0,0,,0,0,0,0,10,AT,Age50_59,UNK,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,COMBA.4-5,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,VLA,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,MODBA.1,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,NVXD,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,JANSS,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,COMBA.1,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,UNK,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,MOD,8932664
2021-W05,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,AZ,8932664
2021-W05,AT,428300,0,0,1,,1,0,0,0,0,AT,Age5_9,COM,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,JANSS,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,17,AT,Age60_69,UNK,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,NVXD,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,AZ,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,VLA,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,MODBA.1,8932664
2021-W05,AT,1047888,0,0,64,,1,0,0,0,0,AT,Age60_69,MOD,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,COMBA.4-5,8932664
2021-W05,AT,1047888,0,0,1879,,9072,1,0,0,0,AT,Age60_69,COM,8932664
2021-W05,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,COMBA.1,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,MODBA.1,8932664
2021-W05,AT,753524,0,0,0,,1,0,0,0,0,AT,Age70_79,COMBA.1,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,JANSS,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,AZ,8932664
2021-W05,AT,753524,0,0,36,,0,0,0,0,0,AT,Age70_79,MOD,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,39,AT,Age70_79,UNK,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,COMBA.4-5,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,NVXD,8932664
2021-W05,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,VLA,8932664
2021-W05,AT,753524,0,0,1158,,6686,1,0,0,0,AT,Age70_79,COM,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,VLA,8932664
2021-W05,AT,502105,0,0,1229,,1,0,0,0,0,AT,Age80+,MOD,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,COMBA.1,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,JANSS,8932664
2021-W05,AT,502105,0,0,2625,,19482,5,0,0,0,AT,Age80+,COM,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,MODBA.1,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,NVXD,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,COMBA.4-5,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,AZ,8932664
2021-W05,AT,502105,0,0,0,,0,0,0,0,3,AT,Age80+,UNK,8932664
2021-W05,AT,1543886,0,0,22,,63,0,0,0,0,AT,Age<18,COM,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.4-5,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.1,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,VLA,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,NVXD,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,MODBA.1,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,AZ,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,MOD,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,UNK,8932664
2021-W05,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,JANSS,8932664
2021-W06,AT,7388778,66690,0,13985,,88644,20,1,0,0,AT,ALL,COM,8932664
2021-W06,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,VLA,8932664
2021-W06,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,JANSS,8932664
2021-W06,AT,7388778,0,0,0,,1,0,0,0,0,AT,ALL,COMBA.4-5,8932664
2021-W06,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,NVXD,8932664
2021-W06,AT,7388778,0,0,0,,0,0,0,0,270,AT,ALL,UNK,8932664
2021-W06,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,MODBA.1,8932664
2021-W06,AT,7388778,43200,0,10845,,3,0,0,0,0,AT,ALL,AZ,8932664
2021-W06,AT,7388778,0,0,0,,3,0,0,0,0,AT,ALL,COMBA.1,8932664
2021-W06,AT,7388778,0,0,4064,,102,0,0,0,0,AT,ALL,MOD,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,UNK,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.1,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MOD,8932664
2021-W06,AT,433755,0,0,1,,0,0,0,0,0,AT,Age0_4,COM,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,VLA,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,NVXD,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MODBA.1,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,JANSS,8932664
2021-W06,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,AZ,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,AZ,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,VLA,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,NVXD,8932664
2021-W06,AT,423433,0,0,1,,0,0,0,0,0,AT,Age10_14,COM,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,MODBA.1,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.1,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,JANSS,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,MOD,8932664
2021-W06,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,UNK,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,JANSS,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,VLA,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,NVXD,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,MOD,8932664
2021-W06,AT,258398,0,0,16,,34,0,0,0,0,AT,Age15_17,COM,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,MODBA.1,8932664
2021-W06,AT,258398,0,0,5,,0,0,0,0,0,AT,Age15_17,AZ,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,COMBA.1,8932664
2021-W06,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,UNK,8932664
2021-W06,AT,683584,0,0,548,,2743,0,0,0,0,AT,Age18_24,COM,8932664
2021-W06,AT,683584,0,0,1976,,1,0,0,0,0,AT,Age18_24,AZ,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,JANSS,8932664
2021-W06,AT,683584,0,0,70,,1,0,0,0,0,AT,Age18_24,MOD,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,COMBA.4-5,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,VLA,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,NVXD,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,COMBA.1,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,3,AT,Age18_24,UNK,8932664
2021-W06,AT,683584,0,0,0,,0,0,0,0,0,AT,Age18_24,MODBA.1,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,JANSS,8932664
2021-W06,AT,3002329,0,0,0,,1,0,0,0,0,AT,Age25_49,COMBA.1,8932664
2021-W06,AT,3002329,0,0,5424,,1,0,0,0,0,AT,Age25_49,AZ,8932664
2021-W06,AT,3002329,0,0,1272,,8,0,0,0,0,AT,Age25_49,MOD,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,VLA,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,MODBA.1,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,15,AT,Age25_49,UNK,8932664
2021-W06,AT,3002329,0,0,4370,,28587,4,0,0,0,AT,Age25_49,COM,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,NVXD,8932664
2021-W06,AT,3002329,0,0,0,,0,0,0,0,0,AT,Age25_49,COMBA.4-5,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,MODBA.1,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,COMBA.4-5,8932664
2021-W06,AT,1399348,0,0,0,,1,0,0,0,0,AT,Age50_59,COMBA.1,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,NVXD,8932664
2021-W06,AT,1399348,0,0,887,,10,0,0,0,0,AT,Age50_59,MOD,8932664
2021-W06,AT,1399348,0,0,2871,,18231,1,1,0,0,AT,Age50_59,COM,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,16,AT,Age50_59,UNK,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,VLA,8932664
2021-W06,AT,1399348,0,0,2621,,1,0,0,0,0,AT,Age50_59,AZ,8932664
2021-W06,AT,1399348,0,0,0,,0,0,0,0,0,AT,Age50_59,JANSS,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,COMBA.1,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,MOD,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,VLA,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,COMBA.4-5,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,JANSS,8932664
2021-W06,AT,428300,0,0,1,,0,0,0,0,0,AT,Age5_9,COM,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,UNK,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,MODBA.1,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,AZ,8932664
2021-W06,AT,428300,0,0,0,,0,0,0,0,0,AT,Age5_9,NVXD,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,COMBA.1,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,JANSS,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,89,AT,Age60_69,UNK,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,COMBA.4-5,8932664
2021-W06,AT,1047888,0,0,1587,,8237,0,0,0,0,AT,Age60_69,COM,8932664
2021-W06,AT,1047888,0,0,360,,7,0,0,0,0,AT,Age60_69,MOD,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,NVXD,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,VLA,8932664
2021-W06,AT,1047888,0,0,798,,0,0,0,0,0,AT,Age60_69,AZ,8932664
2021-W06,AT,1047888,0,0,0,,0,0,0,0,0,AT,Age60_69,MODBA.1,8932664
2021-W06,AT,753524,0,0,19,,0,0,0,0,0,AT,Age70_79,AZ,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,COMBA.1,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,COMBA.4-5,8932664
2021-W06,AT,753524,0,0,426,,7,0,0,0,0,AT,Age70_79,MOD,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,MODBA.1,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,JANSS,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,VLA,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,127,AT,Age70_79,UNK,8932664
2021-W06,AT,753524,0,0,1221,,6112,3,0,0,0,AT,Age70_79,COM,8932664
2021-W06,AT,753524,0,0,0,,0,0,0,0,0,AT,Age70_79,NVXD,8932664
2021-W06,AT,502105,0,0,0,,1,0,0,0,0,AT,Age80+,COMBA.4-5,8932664
2021-W06,AT,502105,0,0,0,,1,0,0,0,0,AT,Age80+,COMBA.1,8932664
2021-W06,AT,502105,0,0,3388,,24734,12,0,0,0,AT,Age80+,COM,8932664
2021-W06,AT,502105,0,0,0,,0,0,0,0,20,AT,Age80+,UNK,8932664
2021-W06,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,VLA,8932664
2021-W06,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,NVXD,8932664
2021-W06,AT,502105,0,0,7,,0,0,0,0,0,AT,Age80+,AZ,8932664
2021-W06,AT,502105,0,0,1049,,69,0,0,0,0,AT,Age80+,MOD,8932664
2021-W06,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,JANSS,8932664
2021-W06,AT,502105,0,0,0,,0,0,0,0,0,AT,Age80+,MODBA.1,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.4-5,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,NVXD,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,UNK,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,VLA,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,COMBA.1,8932664
2021-W06,AT,1543886,0,0,19,,34,0,0,0,0,AT,Age<18,COM,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,MODBA.1,8932664
2021-W06,AT,1543886,0,0,5,,0,0,0,0,0,AT,Age<18,AZ,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,JANSS,8932664
2021-W06,AT,1543886,0,0,0,,0,0,0,0,0,AT,Age<18,MOD,8932664
2021-W07,AT,7388778,80730,0,26819,,39603,6,0,0,0,AT,ALL,COM,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,NVXD,8932664
2021-W07,AT,7388778,0,0,3968,,234,0,0,0,0,AT,ALL,MOD,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,MODBA.1,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,JANSS,8932664
2021-W07,AT,7388778,76800,0,32928,,3,0,0,0,0,AT,ALL,AZ,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,COMBA.1,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,VLA,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,0,AT,ALL,COMBA.4-5,8932664
2021-W07,AT,7388778,0,0,0,,0,0,0,0,309,AT,ALL,UNK,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,JANSS,8932664
2021-W07,AT,433755,0,0,0,,1,0,0,0,0,AT,Age0_4,COM,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,NVXD,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,COMBA.1,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,UNK,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,VLA,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MODBA.1,8932664
2021-W07,AT,433755,0,0,1,,0,0,0,0,0,AT,Age0_4,AZ,8932664
2021-W07,AT,433755,0,0,0,,0,0,0,0,0,AT,Age0_4,MOD,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,MODBA.1,8932664
2021-W07,AT,423433,0,0,1,,0,0,0,0,0,AT,Age10_14,COM,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,NVXD,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,JANSS,8932664
2021-W07,AT,423433,0,0,1,,0,0,0,0,0,AT,Age10_14,MOD,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,UNK,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,VLA,8932664
2021-W07,AT,423433,0,0,0,,0,0,0,0,0,AT,Age10_14,COMBA.1,8932664
2021-W07,AT,423433,0,0,1,,0,0,0,0,0,AT,Age10_14,AZ,8932664
2021-W07,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W07,AT,258398,0,0,3,,0,0,0,0,0,AT,Age15_17,MOD,8932664
2021-W07,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,JANSS,8932664
2021-W07,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,MODBA.1,8932664
2021-W07,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,VLA,8932664
2021-W07,AT,258398,0,0,0,,0,0,0,0,0,AT,Age15_17,UNK,8932664
